177388;85.0;83.0;84.0;81.0;82.0
175943;85.0;86.0;87.0;87.0;87.0
172879;85.0;86.0;84.0;84.0;81.0
171877;85.0;87.0;87.0;84.0;83.0
170890;85.0;85.0;85.0;85.0;84.0
167628;85.0;85.0;84.0;84.0;82.0
165229;85.0;84.0;82.0;81.0;81.0
164169;85.0;85.0;85.0;0;0
139720;85.0;85.0;85.0;83.0;82.0
212218;84.0;84.0;84.0;87.0;87.0
208418;84.0;85.0;83.0;83.0;83.0
204963;84.0;84.0;84.0;85.0;85.0
204485;84.0;83.0;85.0;84.0;86.0
201535;84.0;85.0;86.0;85.0;86.0
201399;84.0;84.0;87.0;85.0;86.0
198219;84.0;85.0;88.0;87.0;86.0
197781;84.0;86.0;88.0;86.0;85.0
193747;84.0;85.0;85.0;85.0;86.0
192774;84.0;84.0;85.0;85.0;84.0
192593;84.0;85.0;83.0;80.0;78.0
192366;84.0;83.0;85.0;83.0;80.0
192227;84.0;84.0;82.0;79.0;79.0
191202;84.0;84.0;84.0;81.0;80.0
191043;84.0;86.0;86.0;85.0;84.0
190547;84.0;85.0;83.0;80.0;78.0
190483;84.0;82.0;86.0;84.0;84.0
189712;84.0;84.0;83.0;80.0;78.0
184144;84.0;83.0;82.0;81.0;79.0
184120;84.0;84.0;80.0;78.0;0
181458;84.0;84.0;85.0;84.0;83.0
179944;84.0;86.0;83.0;83.0;81.0
179846;84.0;84.0;85.0;83.0;83.0
179784;84.0;83.0;81.0;81.0;79.0
179783;84.0;84.0;83.0;80.0;78.0
178750;84.0;84.0;84.0;82.0;82.0
178562;84.0;83.0;84.0;83.0;84.0
177509;84.0;84.0;86.0;0;0
163705;84.0;81.0;83.0;80.0;83.0
146530;84.0;84.0;82.0;0;0
143745;84.0;82.0;77.0;76.0;76.0
142754;84.0;83.0;80.0;80.0;79.0
106231;84.0;84.0;82.0;82.0;0
20289;84.0;83.0;0;0;0
225508;83.0;84.0;81.0;80.0;80.0
216460;83.0;83.0;84.0;85.0;85.0
215914;83.0;87.0;89.0;89.0;89.0
215316;83.0;83.0;80.0;81.0;81.0
212814;83.0;83.0;81.0;81.0;81.0
211575;83.0;82.0;80.0;80.0;80.0
207865;83.0;83.0;84.0;86.0;86.0
207664;83.0;82.0;81.0;79.0;78.0
207566;83.0;83.0;84.0;83.0;82.0
202857;83.0;82.0;81.0;82.0;82.0
202652;83.0;82.0;86.0;88.0;88.0
202166;83.0;84.0;83.0;83.0;82.0
201942;83.0;83.0;86.0;86.0;88.0
201862;83.0;82.0;79.0;78.0;78.0
201024;83.0;84.0;87.0;89.0;88.0
200888;83.0;83.0;83.0;83.0;82.0
200316;83.0;84.0;83.0;81.0;80.0
200145;83.0;85.0;88.0;87.0;88.0
199715;83.0;83.0;81.0;79.0;80.0
199482;83.0;83.0;84.0;85.0;84.0
198009;83.0;83.0;84.0;82.0;82.0
197061;83.0;83.0;80.0;82.0;83.0
193082;83.0;82.0;84.0;83.0;83.0
192629;83.0;83.0;84.0;85.0;85.0
192448;83.0;85.0;89.0;90.0;90.0
192318;82.0;81.0;82.0;82.0;80.0
191740;83.0;84.0;81.0;82.0;81.0
191180;83.0;83.0;82.0;79.0;78.0
189881;83.0;81.0;81.0;80.0;81.0
189505;83.0;84.0;82.0;82.0;80.0
189125;83.0;83.0;82.0;82.0;81.0
189117;83.0;84.0;82.0;85.0;85.0
188152;83.0;83.0;83.0;83.0;84.0
187936;83.0;83.0;82.0;80.0;79.0
186561;83.0;82.0;82.0;83.0;83.0
186547;83.0;83.0;80.0;80.0;79.0
185239;83.0;83.0;81.0;79.0;78.0
185020;83.0;83.0;84.0;84.0;84.0
184826;83.0;83.0;79.0;78.0;78.0
184432;83.0;85.0;86.0;84.0;84.0
184431;83.0;83.0;82.0;81.0;81.0
182212;83.0;0;0;79.0;76.0
181783;83.0;83.0;84.0;84.0;0
180819;83.0;83.0;80.0;79.0;78.0
178509;83.0;82.0;82.0;82.0;80.0
178005;83.0;83.0;83.0;83.0;83.0
177683;83.0;83.0;83.0;84.0;86.0
176769;83.0;83.0;84.0;0;0
176600;83.0;82.0;80.0;81.0;80.0
174543;83.0;82.0;78.0;77.0;77.0
173771;83.0;83.0;81.0;81.0;80.0
172871;83.0;85.0;87.0;87.0;85.0
172723;83.0;82.0;79.0;75.0;75.0
171919;83.0;82.0;85.0;80.0;0
171833;83.0;82.0;80.0;0;0
171791;83.0;79.0;0;81.0;79.0
170481;83.0;83.0;82.0;83.0;83.0
165239;83.0;82.0;0;78.0;74.0
164468;83.0;84.0;80.0;77.0;78.0
163824;83.0;82.0;74.0;70.0;70.0
163631;83.0;82.0;77.0;75.0;0
163587;83.0;83.0;84.0;83.0;83.0
161956;83.0;83.0;81.0;79.0;78.0
161648;83.0;81.0;79.0;0;79.0
150724;83.0;82.0;79.0;77.0;75.0
146760;83.0;82.0;80.0;0;0
139869;83.0;83.0;0;0;0
139068;83.0;83.0;81.0;80.0;80.0
108080;83.0;82.0;79.0;0;72.0
54050;83.0;81.0;80.0;80.0;80.0
53302;83.0;83.0;83.0;82.0;0
24630;83.0;83.0;83.0;82.0;80.0
20775;83.0;83.0;84.0;81.0;79.0
220834;82.0;84.0;85.0;83.0;82.0
218667;83.0;84.0;86.0;87.0;87.0
217699;82.0;81.0;76.0;74.0;78.0
213331;82.0;82.0;83.0;83.0;81.0
211300;82.0;82.0;84.0;83.0;83.0
211117;82.0;84.0;84.0;84.0;83.0
210257;82.0;83.0;86.0;88.0;88.0
209331;82.0;83.0;88.0;90.0;90.0
208722;82.0;84.0;86.0;88.0;90.0
208618;82.0;82.0;83.0;81.0;80.0
207471;82.0;82.0;82.0;81.0;80.0
206545;82.0;82.0;83.0;80.0;79.0
205600;82.0;83.0;87.0;86.0;85.0
204639;82.0;82.0;83.0;82.0;83.0
204277;82.0;82.0;79.0;79.0;79.0
203775;82.0;80.0;79.0;79.0;78.0
203551;82.0;82.0;82.0;81.0;81.0
203376;82.0;83.0;86.0;90.0;91.0
203042;82.0;81.0;80.0;78.0;75.0
201153;82.0;85.0;82.0;83.0;83.0
200949;82.0;82.0;83.0;83.0;82.0
200641;82.0;79.0;79.0;75.0;75.0
199845;82.0;82.0;83.0;83.0;84.0
199561;82.0;79.0;79.0;78.0;78.0
199503;82.0;82.0;81.0;81.0;80.0
198176;82.0;83.0;84.0;84.0;85.0
198164;82.0;82.0;82.0;0;0
197965;82.0;82.0;83.0;84.0;85.0
197853;82.0;81.0;80.0;79.0;79.0
197242;82.0;81.0;78.0;78.0;79.0
195365;82.0;81.0;83.0;83.0;81.0
195086;82.0;81.0;81.0;80.0;80.0
193532;82.0;82.0;81.0;78.0;77.0
193474;82.0;83.0;83.0;83.0;84.0
193469;82.0;82.0;82.0;79.0;78.0
193352;82.0;81.0;80.0;80.0;78.0
193348;82.0;82.0;81.0;82.0;81.0
192387;82.0;83.0;87.0;86.0;87.0
190456;82.0;82.0;79.0;78.0;76.0
189560;82.0;82.0;79.0;78.0;78.0
189461;82.0;81.0;79.0;79.0;77.0
189358;82.0;83.0;81.0;79.0;78.0
188943;82.0;81.0;80.0;83.0;83.0
188803;82.0;82.0;82.0;82.0;82.0
188377;82.0;83.0;84.0;84.0;83.0
187754;82.0;82.0;82.0;82.0;81.0
185221;82.0;80.0;83.0;81.0;81.0
184942;82.0;81.0;83.0;82.0;81.0
184484;82.0;82.0;82.0;83.0;80.0
184267;82.0;82.0;85.0;0;0
184200;82.0;82.0;82.0;82.0;83.0
183711;82.0;82.0;82.0;83.0;85.0
183497;82.0;82.0;79.0;78.0;76.0
183285;81.0;81.0;79.0;79.0;77.0
183280;82.0;81.0;82.0;0;0
182494;82.0;82.0;81.0;81.0;82.0
181786;82.0;82.0;82.0;82.0;80.0
180930;82.0;84.0;85.0;84.0;84.0
180216;82.0;81.0;80.0;79.0;78.0
178224;82.0;82.0;79.0;78.0;78.0
177600;82.0;82.0;80.0;81.0;80.0
177457;82.0;82.0;83.0;80.0;81.0
177413;82.0;82.0;84.0;85.0;85.0
177358;82.0;83.0;79.0;77.0;76.0
172175;82.0;81.0;0;78.0;74.0
169416;82.0;82.0;81.0;83.0;83.0
168354;82.0;82.0;82.0;82.0;0
167905;82.0;83.0;81.0;0;77.0
167431;82.0;82.0;77.0;75.0;75.0
167397;82.0;84.0;84.0;83.0;82.0
165580;82.0;0;0;0;0
163489;82.0;82.0;82.0;81.0;81.0
162347;82.0;82.0;81.0;84.0;84.0
162240;82.0;83.0;83.0;81.0;80.0
159240;82.0;79.0;74.0;0;0
159147;82.0;83.0;80.0;80.0;78.0
158963;82.0;83.0;82.0;82.0;79.0
158121;82.0;82.0;78.0;80.0;79.0
157481;82.0;82.0;84.0;83.0;83.0
150418;82.0;82.0;80.0;76.0;74.0
146954;82.0;81.0;0;0;0
146748;82.0;83.0;80.0;80.0;79.0
144622;82.0;82.0;81.0;78.0;76.0
143076;82.0;84.0;84.0;85.0;86.0
142780;82.0;81.0;75.0;73.0;0
139968;82.0;80.0;0;0;0
138449;82.0;80.0;0;0;0
135507;82.0;82.0;86.0;87.0;85.0
113422;82.0;82.0;82.0;79.0;0
106573;82.0;0;0;0;0
53612;82.0;81.0;0;0;0
52091;82.0;79.0;0;0;0
45197;82.0;0;0;0;0
21146;82.0;80.0;0;0;0
7763;82.0;77.0;0;0;0
5479;82.0;83.0;82.0;83.0;0
231443;81.0;83.0;83.0;84.0;83.0
219683;81.0;82.0;83.0;83.0;82.0
216352;81.0;81.0;81.0;81.0;83.0
212404;81.0;82.0;82.0;83.0;81.0
212190;81.0;83.0;84.0;85.0;85.0
210935;81.0;81.0;78.0;78.0;79.0
210896;81.0;80.0;80.0;79.0;80.0
210617;81.0;80.0;82.0;80.0;79.0
210008;81.0;81.0;83.0;83.0;82.0
209658;81.0;83.0;83.0;84.0;84.0
208808;81.0;82.0;83.0;82.0;83.0
208596;81.0;83.0;82.0;82.0;82.0
208334;81.0;80.0;79.0;79.0;78.0
207410;81.0;82.0;83.0;82.0;84.0
206652;81.0;82.0;79.0;77.0;77.0
206273;81.0;80.0;0;0;0
205498;81.0;81.0;84.0;83.0;84.0
204970;81.0;82.0;84.0;83.0;83.0
204529;80.0;80.0;80.0;79.0;79.0
204525;81.0;82.0;79.0;80.0;81.0
202651;81.0;82.0;83.0;82.0;81.0
202477;81.0;82.0;80.0;80.0;81.0
201995;81.0;81.0;83.0;84.0;82.0
199987;81.0;81.0;82.0;83.0;82.0
199451;81.0;81.0;82.0;83.0;84.0
199354;81.0;81.0;78.0;77.0;78.0
199189;81.0;81.0;79.0;79.0;79.0
198951;81.0;81.0;82.0;82.0;82.0
198141;81.0;81.0;82.0;83.0;83.0
193130;81.0;80.0;77.0;76.0;0
193061;81.0;80.0;80.0;80.0;77.0
192789;81.0;81.0;80.0;79.0;79.0
192492;81.0;80.0;77.0;79.0;79.0
190941;81.0;81.0;84.0;83.0;83.0
190815;81.0;80.0;80.0;83.0;83.0
190149;81.0;81.0;79.0;78.0;77.0
189963;81.0;79.0;76.0;75.0;75.0
189574;81.0;80.0;0;76.0;76.0
189513;81.0;83.0;85.0;86.0;87.0
189250;81.0;80.0;77.0;79.0;78.0
189156;81.0;80.0;78.0;78.0;0
189068;81.0;83.0;83.0;82.0;80.0
188253;81.0;80.0;77.0;75.0;76.0
188005;81.0;81.0;80.0;78.0;76.0
187961;81.0;81.0;85.0;84.0;85.0
187735;81.0;80.0;79.0;77.0;77.0
187347;81.0;79.0;79.0;0;0
187072;81.0;82.0;81.0;80.0;80.0
186627;81.0;82.0;83.0;82.0;81.0
186153;81.0;82.0;85.0;86.0;87.0
185431;81.0;81.0;79.0;79.0;78.0
185132;81.0;80.0;77.0;78.0;78.0
184111;81.0;80.0;76.0;75.0;73.0
183498;81.0;81.0;82.0;81.0;80.0
183376;81.0;82.0;82.0;78.0;76.0
182495;81.0;77.0;78.0;78.0;77.0
181291;81.0;82.0;82.0;84.0;85.0
179847;81.0;82.0;82.0;80.0;78.0
179645;81.0;81.0;81.0;82.0;81.0
179527;81.0;77.0;0;77.0;77.0
178322;81.0;78.0;77.0;77.0;74.0
178086;81.0;81.0;83.0;81.0;81.0
177635;81.0;0;0;0;0
177458;81.0;80.0;81.0;80.0;81.0
177326;81.0;81.0;81.0;80.0;80.0
176993;81.0;79.0;75.0;74.0;74.0
176915;81.0;80.0;80.0;79.0;76.0
173221;81.0;80.0;81.0;79.0;79.0
173198;81.0;81.0;0;0;0
171579;81.0;81.0;80.0;80.0;80.0
170369;81.0;78.0;75.0;76.0;76.0
170368;81.0;80.0;81.0;80.0;80.0
169596;81.0;79.0;74.0;72.0;72.0
169595;81.0;82.0;81.0;80.0;78.0
169195;81.0;80.0;81.0;81.0;82.0
166706;81.0;81.0;80.0;79.0;79.0
164859;81.0;80.0;79.0;77.0;76.0
163419;81.0;0;74.0;72.0;0
158625;81.0;81.0;80.0;79.0;78.0
158232;81.0;80.0;79.0;79.0;76.0
153244;81.0;81.0;80.0;80.0;81.0
150516;81.0;80.0;78.0;75.0;74.0
146439;81.0;79.0;0;0;0
142784;81.0;79.0;76.0;75.0;74.0
139997;81.0;81.0;80.0;0;0
116494;81.0;81.0;0;0;0
115909;81.0;0;77.0;73.0;72.0
112316;81.0;80.0;81.0;81.0;0
111661;81.0;80.0;75.0;73.0;0
110677;81.0;81.0;80.0;80.0;79.0
104389;81.0;82.0;83.0;83.0;81.0
50542;81.0;80.0;77.0;76.0;76.0
49370;81.0;81.0;0;0;0
49369;81.0;81.0;80.0;0;0
48717;81.0;80.0;0;0;0
31432;81.0;0;0;0;0
20800;81.0;0;76.0;0;0
13732;81.0;77.0;0;0;0
9676;81.0;81.0;0;0;0
4098;81.0;0;0;0;0
227055;80.0;81.0;82.0;82.0;0
222492;80.0;82.0;86.0;86.0;86.0
222028;81.0;81.0;79.0;80.0;79.0
216594;80.0;82.0;85.0;84.0;85.0
216451;80.0;82.0;81.0;78.0;78.0
216201;80.0;81.0;81.0;82.0;82.0
216065;80.0;78.0;78.0;77.0;76.0
215785;80.0;82.0;80.0;80.0;78.0
215466;80.0;79.0;78.0;78.0;78.0
213565;80.0;83.0;83.0;83.0;82.0
213345;80.0;79.0;83.0;84.0;84.0
212831;80.0;80.0;85.0;89.0;90.0
212622;80.0;81.0;85.0;86.0;87.0
212194;80.0;80.0;82.0;84.0;84.0
211381;80.0;79.0;77.0;77.0;75.0
211368;80.0;81.0;79.0;78.0;77.0
211320;80.0;80.0;82.0;82.0;81.0
209889;80.0;81.0;81.0;81.0;83.0
209499;80.0;83.0;84.0;85.0;86.0
208830;81.0;81.0;82.0;82.0;86.0
208670;80.0;81.0;83.0;85.0;86.0
208448;80.0;83.0;82.0;82.0;81.0
208421;80.0;82.0;85.0;85.0;85.0
207863;80.0;82.0;83.0;84.0;84.0
206413;80.0;80.0;80.0;80.0;80.0
205988;80.0;79.0;80.0;81.0;80.0
205976;80.0;80.0;78.0;79.0;79.0
205452;80.0;82.0;82.0;82.0;82.0
205362;80.0;80.0;81.0;80.0;80.0
205192;80.0;80.0;79.0;78.0;79.0
204311;80.0;79.0;79.0;80.0;81.0
204082;80.0;80.0;79.0;79.0;77.0
203747;80.0;81.0;80.0;80.0;79.0
203486;80.0;80.0;81.0;82.0;83.0
203483;80.0;82.0;79.0;80.0;78.0
203280;80.0;80.0;77.0;75.0;75.0
201533;80.0;79.0;75.0;73.0;71.0
201510;80.0;80.0;79.0;77.0;76.0
201400;80.0;81.0;82.0;81.0;81.0
201377;80.0;79.0;80.0;79.0;78.0
201046;80.0;79.0;78.0;77.0;76.0
201042;80.0;79.0;79.0;77.0;78.0
200724;80.0;81.0;83.0;82.0;82.0
200647;80.0;80.0;81.0;84.0;84.0
200610;80.0;80.0;81.0;82.0;82.0
199914;80.0;80.0;83.0;85.0;84.0
199827;80.0;80.0;78.0;77.0;76.0
199564;80.0;81.0;83.0;82.0;82.0
198717;80.0;81.0;82.0;83.0;83.0
198683;80.0;79.0;77.0;76.0;76.0
198118;80.0;80.0;79.0;80.0;80.0
198077;80.0;79.0;77.0;77.0;79.0
197655;80.0;81.0;82.0;82.0;81.0
196934;80.0;80.0;78.0;77.0;76.0
195861;80.0;80.0;80.0;0;0
194957;80.0;80.0;79.0;79.0;77.0
194911;80.0;79.0;0;76.0;76.0
194404;80.0;80.0;83.0;85.0;84.0
194229;80.0;80.0;80.0;78.0;77.0
193886;80.0;80.0;80.0;78.0;77.0
193738;80.0;81.0;79.0;80.0;79.0
193698;80.0;82.0;83.0;82.0;82.0
193525;80.0;81.0;82.0;82.0;82.0
193361;80.0;80.0;77.0;78.0;78.0
193165;80.0;81.0;81.0;81.0;82.0
193116;80.0;80.0;75.0;75.0;76.0
193105;80.0;80.0;81.0;82.0;82.0
192565;80.0;79.0;0;77.0;75.0
190972;80.0;80.0;81.0;80.0;81.0
190813;80.0;80.0;81.0;82.0;81.0
190264;80.0;80.0;80.0;79.0;78.0
190243;80.0;79.0;79.0;78.0;78.0
190034;80.0;77.0;75.0;76.0;75.0
189271;80.0;79.0;79.0;80.0;80.0
188802;80.0;80.0;77.0;76.0;74.0
188388;80.0;81.0;80.0;78.0;77.0
187688;80.0;80.0;76.0;0;0
187491;80.0;80.0;81.0;80.0;78.0
187457;80.0;79.0;0;0;0
186832;80.0;78.0;79.0;79.0;78.0
186148;80.0;79.0;79.0;78.0;76.0
186146;80.0;80.0;77.0;78.0;75.0
186132;80.0;79.0;79.0;77.0;75.0
185103;80.0;79.0;82.0;82.0;82.0
184392;80.0;80.0;76.0;75.0;75.0
183909;80.0;80.0;79.0;77.0;76.0
183900;80.0;81.0;81.0;80.0;79.0
183855;80.0;79.0;77.0;77.0;77.0
183574;80.0;82.0;82.0;83.0;83.0
183483;80.0;81.0;77.0;75.0;75.0
183108;80.0;79.0;0;78.0;78.0
181820;80.0;81.0;79.0;78.0;78.0
178416;80.0;80.0;78.0;77.0;76.0
178372;80.0;82.0;0;0;0
178311;80.0;80.0;79.0;79.0;79.0
177644;80.0;80.0;79.0;75.0;74.0
177604;80.0;80.0;80.0;79.0;79.0
177519;80.0;79.0;0;0;0
176930;80.0;78.0;76.0;80.0;80.0
176571;80.0;79.0;77.0;76.0;76.0
176285;80.0;79.0;77.0;76.0;75.0
176266;80.0;79.0;83.0;84.0;84.0
173909;80.0;80.0;81.0;79.0;78.0
173432;80.0;80.0;0;78.0;78.0
173306;80.0;79.0;78.0;78.0;79.0
172522;80.0;80.0;81.0;80.0;80.0
172316;80.0;79.0;0;78.0;75.0
171897;80.0;81.0;82.0;81.0;80.0
170370;80.0;80.0;77.0;78.0;78.0
169705;80.0;80.0;79.0;78.0;77.0
168530;80.0;80.0;82.0;81.0;76.0
168435;80.0;79.0;82.0;84.0;84.0
167943;80.0;79.0;0;0;76.0
167553;80.0;80.0;0;0;0
167514;80.0;80.0;77.0;76.0;0
165536;80.0;80.0;76.0;75.0;75.0
165526;80.0;80.0;77.0;0;0
164835;80.0;80.0;81.0;82.0;81.0
163155;80.0;80.0;0;80.0;80.0
162369;80.0;80.0;77.0;77.0;76.0
156713;80.0;80.0;80.0;78.0;74.0
156519;80.0;79.0;81.0;82.0;82.0
148119;80.0;79.0;80.0;80.0;80.0
143587;80.0;80.0;77.0;74.0;73.0
142902;80.0;79.0;77.0;77.0;77.0
140293;80.0;80.0;80.0;79.0;78.0
139668;80.0;80.0;77.0;73.0;72.0
138412;80.0;80.0;81.0;81.0;81.0
137677;80.0;79.0;77.0;0;74.0
137351;80.0;79.0;79.0;77.0;77.0
134744;80.0;80.0;0;76.0;76.0
124635;80.0;80.0;76.0;76.0;74.0
121944;82.0;81.0;80.0;76.0;0
121933;80.0;79.0;79.0;0;0
112253;80.0;0;0;0;0
53914;80.0;80.0;77.0;76.0;74.0
49031;80.0;79.0;80.0;0;0
7826;80.0;77.0;0;0;0
6826;80.0;79.0;72.0;0;70.0
1238;80.0;0;0;0;0
230621;79.0;82.0;82.0;85.0;85.0
227928;79.0;81.0;81.0;82.0;82.0
225018;79.0;79.0;77.0;76.0;76.0
223848;79.0;80.0;85.0;85.0;85.0
223627;79.0;78.0;78.0;78.0;78.0
222709;79.0;0;78.0;79.0;79.0
221660;79.0;79.0;79.0;81.0;81.0
220971;79.0;83.0;83.0;82.0;82.0
219809;79.0;82.0;80.0;80.0;80.0
218339;79.0;79.0;80.0;78.0;77.0
216778;79.0;78.0;74.0;76.0;76.0
216547;79.0;78.0;80.0;82.0;83.0
216194;79.0;81.0;82.0;81.0;80.0
215051;79.0;78.0;77.0;77.0;77.0
214997;79.0;80.0;81.0;82.0;82.0
213661;79.0;81.0;81.0;80.0;80.0
213296;79.0;80.0;78.0;77.0;76.0
213150;79.0;79.0;0;0;0
213135;79.0;78.0;77.0;78.0;78.0
212150;79.0;79.0;79.0;78.0;76.0
211688;79.0;79.0;80.0;81.0;81.0
211354;79.0;79.0;77.0;77.0;76.0
211119;79.0;78.0;74.0;73.0;75.0
210864;79.0;79.0;81.0;80.0;78.0
210514;79.0;79.0;82.0;84.0;82.0
210413;79.0;79.0;82.0;83.0;83.0
210406;79.0;80.0;81.0;81.0;81.0
210282;79.0;78.0;0;0;76.0
210243;79.0;80.0;81.0;82.0;84.0
208777;79.0;79.0;78.0;78.0;78.0
208574;79.0;78.0;77.0;82.0;83.0
208333;79.0;80.0;80.0;81.0;82.0
207862;79.0;78.0;80.0;81.0;82.0
207441;79.0;79.0;76.0;74.0;76.0
206585;79.0;80.0;83.0;84.0;83.0
206511;79.0;79.0;78.0;79.0;79.0
206467;79.0;80.0;81.0;81.0;80.0
206225;79.0;78.0;77.0;79.0;79.0
205678;79.0;79.0;82.0;84.0;83.0
205525;79.0;79.0;80.0;80.0;78.0
205407;79.0;79.0;79.0;79.0;78.0
205175;79.0;79.0;81.0;83.0;83.0
205069;79.0;79.0;76.0;80.0;81.0
203890;79.0;80.0;81.0;80.0;80.0
203888;79.0;80.0;76.0;75.0;74.0
203574;80.0;79.0;83.0;83.0;81.0
202849;79.0;78.0;80.0;78.0;77.0
202685;79.0;81.0;81.0;80.0;80.0
202648;79.0;78.0;79.0;80.0;80.0
202642;79.0;79.0;78.0;78.0;79.0
202556;79.0;79.0;84.0;84.0;84.0
202515;79.0;77.0;76.0;75.0;72.0
202371;79.0;81.0;82.0;82.0;81.0
202335;79.0;82.0;80.0;79.0;78.0
201988;79.0;79.0;76.0;76.0;78.0
201858;79.0;79.0;76.0;75.0;77.0
201508;79.0;78.0;79.0;78.0;78.0
201454;79.0;80.0;81.0;80.0;79.0
201305;79.0;79.0;82.0;82.0;83.0
201262;79.0;79.0;78.0;76.0;77.0
201118;79.0;79.0;77.0;76.0;75.0
201049;79.0;79.0;77.0;77.0;76.0
200726;79.0;78.0;81.0;82.0;81.0
200458;79.0;79.0;80.0;83.0;83.0
200454;79.0;79.0;81.0;83.0;82.0
200104;79.0;82.0;84.0;87.0;87.0
199977;79.0;79.0;76.0;73.0;69.0
199952;79.0;79.0;77.0;75.0;72.0
199626;79.0;78.0;77.0;77.0;76.0
199434;79.0;80.0;81.0;84.0;83.0
199304;79.0;78.0;79.0;79.0;79.0
198950;79.0;80.0;82.0;83.0;83.0
198784;79.0;80.0;80.0;80.0;80.0
198113;79.0;77.0;75.0;76.0;73.0
197948;79.0;79.0;78.0;78.0;78.0
197681;79.0;77.0;74.0;75.0;0
197225;79.0;78.0;78.0;78.0;79.0
197083;79.0;78.0;79.0;79.0;78.0
195363;79.0;79.0;75.0;74.0;75.0
195093;79.0;82.0;82.0;82.0;82.0
194845;79.0;78.0;0;79.0;77.0
194174;79.0;79.0;75.0;72.0;70.0
193869;79.0;77.0;76.0;0;0
193290;79.0;77.0;75.0;75.0;76.0
193171;79.0;79.0;79.0;78.0;78.0
192722;79.0;78.0;76.0;76.0;77.0
192679;79.0;79.0;79.0;79.0;78.0
192638;79.0;81.0;83.0;81.0;81.0
192620;79.0;78.0;0;75.0;75.0
190971;79.0;77.0;76.0;75.0;75.0
190875;79.0;79.0;77.0;77.0;78.0
190778;79.0;79.0;80.0;80.0;77.0
190584;79.0;81.0;84.0;83.0;82.0
190544;79.0;79.0;80.0;81.0;81.0
190531;79.0;78.0;76.0;76.0;76.0
190286;79.0;79.0;80.0;84.0;84.0
190223;79.0;79.0;75.0;74.0;74.0
189681;79.0;78.0;79.0;78.0;77.0
189251;79.0;81.0;80.0;78.0;78.0
189169;79.0;79.0;0;75.0;75.0
189060;79.0;77.0;77.0;77.0;76.0
